ramp_datetime_utc,ramp_end_datetime_utc,time_tag_seconds,ramp_rate_hz_s,ramp_start_freq_hz,ramp_start_freq_ghz,ramp_start_ghz_int,ramp_station_id,source_file,lbl_file
1997-09-19 19:15:01,1997-09-19 19:18:04,1505848501.0,0.40096000000000004,7164825593.948672,7.164825593948672,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:16:29,1997-09-19 19:46:29,1505848589.0,0.444288,7164839508.585408,7.164839508585408,7,65,7262262c.odf,7262262c.lbl
1997-09-19 19:16:29,1997-09-19 19:46:29,1505848589.0,0.444288,7164839508.585408,7.164839508585408,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:18:04,1997-09-19 19:44:15,1505848684.0,0.470144,7164825667.324352,7.164825667324353,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:44:15,1997-09-19 19:44:55,1505850255.0,250.4704,7164826405.920576,7.164826405920576,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:44:55,1997-09-19 19:45:00,1505850295.0,0.47008000000000005,7164836424.736576,7.164836424736576,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:45:00,1997-09-19 19:46:20,1505850300.0,-249.529856,7164836427.086976,7.164836427086976,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:46:20,1997-09-19 19:46:30,1505850380.0,0.470208,7164816464.698496,7.164816464698496,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:46:29,1997-09-19 19:57:30,1505850389.0,0.399168,7164840308.303808,7.164840308303808,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:46:29,1997-09-19 19:57:30,1505850389.0,0.399168,7164840308.303808,7.164840308303808,7,65,7262262c.odf,7262262c.lbl
1997-09-19 19:46:30,1997-09-19 19:47:10,1505850390.0,250.470144,7164816469.400576,7.164816469400575,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:47:10,1997-09-19 19:48:04,1505850430.0,0.470144,7164826488.206336,7.164826488206336,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:48:04,1997-09-19 19:59:48,1505850484.0,0.5328,7164826513.594112,7.164826513594113,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:57:30,1997-09-19 19:59:51,1505851050.0,0.0,7164840572.153856,7.164840572153857,7,15,7262262c.odf,7262262c.lbl
1997-09-19 19:57:30,1997-09-19 19:59:51,1505851050.0,0.0,7164840572.153856,7.164840572153857,7,65,7262262c.odf,7262262c.lbl
1997-09-19 20:18:04,1997-09-19 20:48:04,1505852284.0,0.588032,7164827472.634112,7.164827472634112,7,15,7262263a.odf,7262263a.lbl
1997-09-19 20:48:04,1997-09-19 21:18:04,1505854084.0,0.635136,7164828531.091712,7.164828531091712,7,15,7262263a.odf,7262263a.lbl
1997-09-19 21:18:04,1997-09-19 21:48:04,1505855884.0,0.67328,7164829674.336512,7.164829674336511,7,15,7262263a.odf,7262263a.lbl
1997-09-19 21:48:04,1997-09-19 22:18:04,1505857684.0,0.70192,7164830886.240512,7.1648308862405115,7,15,7262263a.odf,7262263a.lbl
1997-09-19 22:18:04,1997-09-19 22:48:04,1505859484.0,0.720576,7164832149.696512,7.164832149696513,7,15,7262263a.odf,7262263a.lbl
1997-09-19 22:48:04,1997-09-19 23:18:04,1505861284.0,0.7399680000000001,7164833446.733312,7.1648334467333115,7,15,7262263a.odf,7262263a.lbl
1997-09-19 23:18:04,1997-09-19 23:48:04,1505863084.0,0.7266560000000001,7164834778.675712,7.164834778675711,7,15,7262263a.odf,7262263a.lbl
1997-09-19 23:48:04,1997-09-20 00:18:04,1505864884.0,0.7140160000000001,7164836086.656512,7.164836086656512,7,15,7262263a.odf,7262263a.lbl
1997-09-20 00:18:04,1997-09-20 00:48:04,1505866684.0,0.691072,7164837371.885312,7.164837371885312,7,15,7262263a.odf,7262263a.lbl
1997-09-20 00:48:04,1997-09-20 00:59:50,1505868484.0,0.658208,7164838615.814912,7.1648386158149115,7,15,7262263a.odf,7262263a.lbl
1997-09-20 01:18:04,1997-09-20 01:48:04,1505870284.0,0.616032,7164839800.589312,7.164839800589312,7,15,7263263a.odf,7263263a.lbl
1997-09-20 01:48:04,1997-09-20 02:18:04,1505872084.0,0.565152,7164840909.446912,7.164840909446911,7,15,7263263a.odf,7263263a.lbl
1997-09-20 02:18:04,1997-09-20 02:48:04,1505873884.0,0.5064960000000001,7164841926.720512,7.164841926720513,7,15,7263263a.odf,7263263a.lbl
1997-09-20 02:27:40,1997-09-20 02:29:26,1505874460.0,0.0,7164829647.199056,7.164829647199055,7,15,7263263a.odf,7263263a.lbl
1997-09-20 02:27:40,1997-09-20 02:29:26,1505874460.0,0.0,7164829647.199056,7.164829647199055,7,45,7263263a.odf,7263263a.lbl
1997-09-20 02:29:26,1997-09-20 02:38:22,1505874566.0,0.5211520000000001,7164829647.199056,7.164829647199055,7,15,7263263a.odf,7263263a.lbl
1997-09-20 02:29:26,1997-09-20 02:38:22,1505874566.0,0.5211520000000001,7164829647.199056,7.164829647199055,7,45,7263263a.odf,7263263a.lbl
1997-09-20 02:38:22,1997-09-20 03:08:22,1505875102.0,0.5763520000000001,7164829926.536528,7.164829926536528,7,15,7263263a.odf,7263263a.lbl
1997-09-20 02:38:22,1997-09-20 03:08:22,1505875102.0,0.5763520000000001,7164829926.536528,7.164829926536528,7,45,7263263a.odf,7263263a.lbl
1997-09-20 02:48:04,1997-09-20 03:18:04,1505875684.0,0.44099200000000005,7164842838.413312,7.164842838413312,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:08:22,1997-09-20 03:23:25,1505876902.0,0.6235200000000001,7164830963.970128,7.164830963970128,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:08:22,1997-09-20 03:23:25,1505876902.0,0.6235200000000001,7164830963.970128,7.164830963970128,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:18:04,1997-09-20 03:24:10,1505877484.0,0.373632,7164843632.198912,7.164843632198911,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:23:25,1997-09-20 03:24:15,1505877805.0,200.623744,7164831527.008688,7.164831527008688,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:23:25,1997-09-20 03:24:15,1505877805.0,200.623744,7164831527.008688,7.164831527008688,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:24:10,1997-09-20 03:37:20,1505877850.0,0.0,7164843768.948224,7.1648437689482245,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:24:15,1997-09-20 03:25:00,1505877855.0,0.6235200000000001,7164841558.195888,7.164841558195888,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:24:15,1997-09-20 03:25:00,1505877855.0,0.6235200000000001,7164841558.195888,7.164841558195888,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:25:00,1997-09-20 03:26:40,1505877900.0,-199.37648,7164841586.254288,7.164841586254288,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:25:00,1997-09-20 03:26:40,1505877900.0,-199.37648,7164841586.254288,7.164841586254288,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:26:40,1997-09-20 03:27:40,1505878000.0,0.6235200000000001,7164821648.606288,7.164821648606288,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:26:40,1997-09-20 03:27:40,1505878000.0,0.6235200000000001,7164821648.606288,7.164821648606288,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:27:40,1997-09-20 03:28:30,1505878060.0,200.62352,7164821686.017488,7.164821686017487,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:27:40,1997-09-20 03:28:30,1505878060.0,200.62352,7164821686.017488,7.164821686017487,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:28:30,1997-09-20 03:38:22,1505878110.0,0.6235200000000001,7164831717.193488,7.164831717193488,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:28:30,1997-09-20 03:38:22,1505878110.0,0.6235200000000001,7164831717.193488,7.164831717193488,7,45,7263263a.odf,7263263a.lbl
1997-09-20 03:38:22,1997-09-20 04:08:22,1505878702.0,0.6618240000000001,7164832086.317328,7.164832086317328,7,15,7263263a.odf,7263263a.lbl
1997-09-20 03:38:22,1997-09-20 04:08:22,1505878702.0,0.6618240000000001,7164832086.317328,7.164832086317328,7,45,7263263a.odf,7263263a.lbl
1997-09-20 04:08:22,1997-09-20 04:38:22,1505880502.0,0.690624,7164833277.600528,7.164833277600528,7,15,7263263a.odf,7263263a.lbl
1997-09-20 04:08:22,1997-09-20 04:38:22,1505880502.0,0.690624,7164833277.600528,7.164833277600528,7,45,7263263a.odf,7263263a.lbl
1997-09-20 04:38:22,1997-09-20 05:08:22,1505882302.0,0.709376,7164834520.723728,7.164834520723728,7,45,7263263a.odf,7263263a.lbl
1997-09-20 04:38:22,1997-09-20 05:08:22,1505882302.0,0.709376,7164834520.723728,7.164834520723728,7,15,7263263a.odf,7263263a.lbl
1997-09-20 05:08:22,1997-09-20 05:38:22,1505884102.0,0.895552,7164835797.600528,7.164835797600528,7,45,7263263a.odf,7263263a.lbl
1997-09-20 05:08:22,1997-09-20 05:38:22,1505884102.0,0.895552,7164835797.600528,7.164835797600528,7,15,7263263a.odf,7263263a.lbl
1997-09-20 05:38:22,1997-09-20 06:08:22,1505885902.0,0.715712,7164837409.594128,7.164837409594128,7,45,7263263a.odf,7263263a.lbl
1997-09-20 05:38:22,1997-09-20 06:08:22,1505885902.0,0.715712,7164837409.594128,7.164837409594128,7,15,7263263a.odf,7263263a.lbl
1997-09-20 06:08:22,1997-09-20 06:38:22,1505887702.0,0.7031360000000001,7164838697.875728,7.1648386978757275,7,15,7263263a.odf,7263263a.lbl
1997-09-20 06:08:22,1997-09-20 06:38:22,1505887702.0,0.7031360000000001,7164838697.875728,7.1648386978757275,7,45,7263263a.odf,7263263a.lbl
1997-09-20 06:38:22,1997-09-20 07:08:22,1505889502.0,0.68032,7164839963.520528,7.164839963520528,7,15,7263263a.odf,7263263a.lbl
1997-09-20 06:38:22,1997-09-20 07:08:22,1505889502.0,0.68032,7164839963.520528,7.164839963520528,7,45,7263263a.odf,7263263a.lbl
1997-09-20 07:08:22,1997-09-20 07:38:22,1505891302.0,0.647648,7164841188.096528,7.164841188096528,7,45,7263263a.odf,7263263a.lbl
1997-09-20 07:08:22,1997-09-20 07:38:22,1505891302.0,0.647648,7164841188.096528,7.164841188096528,7,15,7263263a.odf,7263263a.lbl
1997-09-20 07:38:22,1997-09-20 08:08:22,1505893102.0,0.605696,7164842353.862928,7.1648423538629284,7,45,7263263a.odf,7263263a.lbl
1997-09-20 07:38:22,1997-09-20 08:08:22,1505893102.0,0.605696,7164842353.862928,7.1648423538629284,7,15,7263263a.odf,7263263a.lbl
1997-09-20 08:08:22,1997-09-20 08:38:22,1505894902.0,0.5551360000000001,7164843444.115728,7.1648434441157285,7,45,7263263a.odf,7263263a.lbl
1997-09-20 08:08:22,1997-09-20 08:38:22,1505894902.0,0.5551360000000001,7164843444.115728,7.1648434441157285,7,15,7263263a.odf,7263263a.lbl
1997-09-20 08:38:22,1997-09-20 09:08:22,1505896702.0,0.496896,7164844443.360528,7.164844443360528,7,45,7263263a.odf,7263263a.lbl
1997-09-20 08:38:22,1997-09-20 09:08:22,1505896702.0,0.496896,7164844443.360528,7.164844443360528,7,15,7263263a.odf,7263263a.lbl
1997-09-20 09:08:22,1997-09-20 09:38:22,1505898502.0,0.43200000000000005,7164845337.773328,7.164845337773328,7,45,7263263a.odf,7263263a.lbl
1997-09-20 09:08:22,1997-09-20 09:38:22,1505898502.0,0.43200000000000005,7164845337.773328,7.164845337773328,7,15,7263263a.odf,7263263a.lbl
1997-09-20 09:38:22,1997-09-20 10:08:22,1505900302.0,0.361536,7164846115.373328,7.1648461153733285,7,45,7263263a.odf,7263263a.lbl
1997-09-20 09:38:22,1997-09-20 10:08:22,1505900302.0,0.361536,7164846115.373328,7.1648461153733285,7,15,7263263a.odf,7263263a.lbl
1997-09-20 10:08:22,1997-09-20 10:38:22,1505902102.0,0.28672000000000003,7164846766.138128,7.164846766138128,7,45,7263263a.odf,7263263a.lbl
1997-09-20 10:08:22,1997-09-20 10:38:22,1505902102.0,0.28672000000000003,7164846766.138128,7.164846766138128,7,15,7263263a.odf,7263263a.lbl
1997-09-20 10:38:22,1997-09-20 11:08:22,1505903902.0,0.20889600000000003,7164847282.234128,7.164847282234128,7,45,7263263a.odf,7263263a.lbl
1997-09-20 10:38:22,1997-09-20 11:08:22,1505903902.0,0.20889600000000003,7164847282.234128,7.164847282234128,7,15,7263263a.odf,7263263a.lbl
1997-09-20 11:05:20,1997-09-20 11:32:23,1505905520.0,0.0,7164831915.886752,7.164831915886752,7,45,7263263a.odf,7263263a.lbl
1997-09-20 11:05:20,1997-09-20 11:32:23,1505905520.0,0.0,7164831915.886752,7.164831915886752,7,65,7263263a.odf,7263263a.lbl
1997-09-20 11:05:20,1997-09-20 11:32:23,1505905520.0,0.0,7164831915.886752,7.164831915886752,7,15,7263263a.odf,7263263a.lbl
1997-09-20 11:08:22,1997-09-20 11:38:22,1505905702.0,0.132416,7164847658.246928,7.164847658246928,7,15,7263263a.odf,7263263a.lbl
1997-09-20 11:08:22,1997-09-20 11:38:22,1505905702.0,0.132416,7164847658.246928,7.164847658246928,7,45,7263263a.odf,7263263a.lbl
1997-09-20 11:32:23,1997-09-20 12:02:23,1505907143.0,0.39900800000000003,7164831915.886752,7.164831915886752,7,65,7263263a.odf,7263263a.lbl
1997-09-20 11:32:23,1997-09-20 12:02:23,1505907143.0,0.39900800000000003,7164831915.886752,7.164831915886752,7,45,7263263a.odf,7263263a.lbl
1997-09-20 11:32:23,1997-09-20 12:02:23,1505907143.0,0.39900800000000003,7164831915.886752,7.164831915886752,7,15,7263263a.odf,7263263a.lbl
1997-09-20 11:38:22,1997-09-20 11:49:25,1505907502.0,0.059904000000000006,7164847896.595728,7.164847896595728,7,45,7263263a.odf,7263263a.lbl
1997-09-20 11:38:22,1997-09-20 11:49:25,1505907502.0,0.059904000000000006,7164847896.595728,7.164847896595728,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:02:23,1997-09-20 12:04:15,1505908943.0,0.463104,7164832634.101152,7.164832634101153,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:02:23,1997-09-20 12:04:15,1505908943.0,0.463104,7164832634.101152,7.164832634101153,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:02:23,1997-09-20 12:04:15,1505908943.0,0.463104,7164832634.101152,7.164832634101153,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:04:15,1997-09-20 12:04:55,1505909055.0,250.463072,7164832685.9688,7.1648326859688,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:04:15,1997-09-20 12:04:55,1505909055.0,250.463072,7164832685.9688,7.1648326859688,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:04:15,1997-09-20 12:04:55,1505909055.0,250.463072,7164832685.9688,7.1648326859688,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:04:55,1997-09-20 12:05:00,1505909095.0,0.463168,7164842704.49168,7.16484270449168,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:04:55,1997-09-20 12:05:00,1505909095.0,0.463168,7164842704.49168,7.16484270449168,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:04:55,1997-09-20 12:05:00,1505909095.0,0.463168,7164842704.49168,7.16484270449168,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:05:00,1997-09-20 12:06:20,1505909100.0,-249.53696,7164842706.80752,7.16484270680752,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:05:00,1997-09-20 12:06:20,1505909100.0,-249.53696,7164842706.80752,7.16484270680752,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:05:00,1997-09-20 12:06:20,1505909100.0,-249.53696,7164842706.80752,7.16484270680752,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:06:20,1997-09-20 12:06:30,1505909180.0,0.46288,7164822743.85072,7.164822743850721,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:06:20,1997-09-20 12:06:30,1505909180.0,0.46288,7164822743.85072,7.164822743850721,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:06:20,1997-09-20 12:06:30,1505909180.0,0.46288,7164822743.85072,7.164822743850721,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:06:30,1997-09-20 12:07:10,1505909190.0,250.463008,7164822748.47952,7.16482274847952,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:06:30,1997-09-20 12:07:10,1505909190.0,250.463008,7164822748.47952,7.16482274847952,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:06:30,1997-09-20 12:07:10,1505909190.0,250.463008,7164822748.47952,7.16482274847952,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:07:10,1997-09-20 12:32:23,1505909230.0,0.46300800000000003,7164832766.99984,7.16483276699984,7,65,7263263a.odf,7263263a.lbl
1997-09-20 12:07:10,1997-09-20 12:32:23,1505909230.0,0.46300800000000003,7164832766.99984,7.16483276699984,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:07:10,1997-09-20 12:32:23,1505909230.0,0.46300800000000003,7164832766.99984,7.16483276699984,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:32:23,1997-09-20 12:54:52,1505910743.0,0.52112,7164833467.530944,7.1648334675309435,7,45,7263263a.odf,7263263a.lbl
1997-09-20 12:32:23,1997-09-20 12:54:52,1505910743.0,0.52112,7164833467.530944,7.1648334675309435,7,15,7263263a.odf,7263263a.lbl
1997-09-20 12:32:23,1997-09-20 12:54:52,1505910743.0,0.52112,7164833467.530944,7.1648334675309435,7,65,7263263a.odf,7263263a.lbl
1997-09-20 13:02:23,1997-09-20 13:32:23,1505912543.0,0.57232,7164834405.546944,7.1648344055469435,7,45,7263263b.odf,7263263b.lbl
1997-09-20 13:02:23,1997-09-20 13:32:23,1505912543.0,0.57232,7164834405.546944,7.1648344055469435,7,65,7263263b.odf,7263263b.lbl
1997-09-20 13:32:23,1997-09-20 14:02:23,1505914343.0,0.6157440000000001,7164835435.722944,7.164835435722944,7,45,7263263b.odf,7263263b.lbl
1997-09-20 13:32:23,1997-09-20 14:02:23,1505914343.0,0.6157440000000001,7164835435.722944,7.164835435722944,7,65,7263263b.odf,7263263b.lbl
1997-09-20 14:02:23,1997-09-20 14:32:23,1505916143.0,0.6507200000000001,7164836544.062144,7.164836544062144,7,45,7263263b.odf,7263263b.lbl
1997-09-20 14:02:23,1997-09-20 14:32:23,1505916143.0,0.6507200000000001,7164836544.062144,7.164836544062144,7,65,7263263b.odf,7263263b.lbl
1997-09-20 14:32:23,1997-09-20 14:54:53,1505917943.0,0.676736,7164837715.358144,7.164837715358144,7,65,7263263b.odf,7263263b.lbl
1997-09-20 14:32:23,1997-09-20 14:54:53,1505917943.0,0.676736,7164837715.358144,7.164837715358144,7,45,7263263b.odf,7263263b.lbl
1997-09-20 15:02:23,1997-09-20 15:32:23,1505919743.0,0.6933440000000001,7164838933.482944,7.164838933482944,7,45,7263263c.odf,7263263c.lbl
1997-09-20 15:02:23,1997-09-20 15:32:23,1505919743.0,0.6933440000000001,7164838933.482944,7.164838933482944,7,65,7263263c.odf,7263263c.lbl
1997-09-20 15:32:23,1997-09-20 16:02:23,1505921543.0,0.878112,7164840181.502144,7.164840181502144,7,45,7263263c.odf,7263263c.lbl
1997-09-20 15:32:23,1997-09-20 16:02:23,1505921543.0,0.878112,7164840181.502144,7.164840181502144,7,65,7263263c.odf,7263263c.lbl
1997-09-20 16:02:23,1997-09-20 16:32:23,1505923343.0,0.6976640000000001,7164841762.103744,7.164841762103744,7,65,7263263c.odf,7263263c.lbl
1997-09-20 16:02:23,1997-09-20 16:32:23,1505923343.0,0.6976640000000001,7164841762.103744,7.164841762103744,7,45,7263263c.odf,7263263c.lbl
1997-09-20 16:32:23,1997-09-20 17:02:23,1505925143.0,0.685408,7164843017.898944,7.164843017898944,7,45,7263263c.odf,7263263c.lbl
1997-09-20 16:32:23,1997-09-20 17:02:23,1505925143.0,0.685408,7164843017.898944,7.164843017898944,7,65,7263263c.odf,7263263c.lbl
1997-09-20 17:02:23,1997-09-20 17:32:23,1505926943.0,0.663968,7164844251.633344,7.164844251633344,7,45,7263263c.odf,7263263c.lbl
1997-09-20 17:02:23,1997-09-20 17:32:23,1505926943.0,0.663968,7164844251.633344,7.164844251633344,7,65,7263263c.odf,7263263c.lbl
1997-09-20 17:32:23,1997-09-20 18:02:23,1505928743.0,0.633664,7164845446.775744,7.164845446775744,7,45,7263263c.odf,7263263c.lbl
1997-09-20 17:32:23,1997-09-20 18:02:23,1505928743.0,0.633664,7164845446.775744,7.164845446775744,7,65,7263263c.odf,7263263c.lbl
1997-09-20 18:02:23,1997-09-20 18:32:23,1505930543.0,0.595232,7164846587.370944,7.164846587370944,7,65,7263263c.odf,7263263c.lbl
1997-09-20 18:02:23,1997-09-20 18:32:23,1505930543.0,0.595232,7164846587.370944,7.164846587370944,7,45,7263263c.odf,7263263c.lbl
1997-09-20 18:32:23,1997-09-20 18:59:54,1505932343.0,0.5493760000000001,7164847658.788544,7.164847658788544,7,45,7263263c.odf,7263263c.lbl
1997-09-20 18:32:23,1997-09-20 18:59:54,1505932343.0,0.5493760000000001,7164847658.788544,7.164847658788544,7,65,7263263c.odf,7263263c.lbl
